subject,stimulus,1,2,3,4,5,6,7,8,9,10
1,0,-0.005146798383464228,-0.002568015247936999,-0.0033828349676442966,-0.0018155045907359553,0.0022773428082364946,0.011744864714767217,3.0201360534181243e-05,-0.0101796911545348,0.006359744066835557,0.008962443837885243
1,0,-0.007676224148391859,-0.003059530522861633,0.008298199035950474,-0.0026631340920197748,0.0005472863815533766,0.009937356154088818,0.005580806195065324,-0.00029924654551643614,-0.005799226817567671,0.001235711642302294
1,0,-0.007133925436428693,-0.0021834647400511137,0.01673342720814924,-0.0023012263402226035,-0.001356384792743821,0.0037347777555300525,0.0035001395220325216,0.008457011431102536,-0.014830004409729541,-0.0002571450300961854
1,0,-0.003852075901024105,-0.0004309884449932731,0.018518260391626476,-0.0013351000234779055,-0.0031457680110327747,-0.0038958560078263317,-0.0019769642981194357,0.012159168073114155,-0.017402796170651307,-0.007607105975400239
1,0,0.0007746925783633048,0.0013461112220497966,0.012933334571180432,-0.00045424371095154065,-0.004382307665088912,-0.009501659395385676,-0.008658074575709987,0.011437431420454834,-0.013066101008376409,-0.006972246801469599
1,0,0.004945447538414228,0.0022994590342531526,0.0022476688704102495,5.967808554582733e-05,-0.004461155164091306,-0.010742908723343568,-0.008962717753403664,0.006841276190883641,-0.004167897857653237,-0.005321962865838495
1,0,0.0071852179046034085,0.001980094555701519,-0.009215354493807075,0.00043212733940462645,-0.002890101829578544,-0.007348484038119464,-0.01443725841058147,-0.004765380984009214,0.0054041086925749335,-0.003884714435234769
1,0,0.0068221476866966784,0.0005911018781508411,-0.016858654984369,0.0010544508200550989,0.00026819923272283975,-0.0010714279152848273,0.005352823104806986,-0.007655854640910778,0.011986959342944218,0.00011044693518357693
1,0,0.00409444502593598,-0.0010660085600677721,-0.017700041237372892,0.001987861338778036,0.004106538376471298,0.005222983953949267,0.015301611744034575,-0.008723304737138693,0.013563023651317209,0.0023988734119791905
1,0,-2.1017837661593408e-05,-0.001991747187763273,-0.011580205678815795,0.0027265287338490833,0.007032787879516883,0.008858347414027292,0.011455741918261361,-0.0044376702509581764,0.010258771204409984,0.0044740142075656315
1,0,-0.004123185478295588,-0.0015702059200583748,-0.001171827678241759,0.0024603403018453327,0.007435062898082433,0.008468644411370633,0.0031400242532683654,-0.007445778945596852,0.0038780361064070425,0.00673693594454967
1,0,-0.0067847471565741415,1.4338915804804632e-06,0.00921762160323972,0.0007116065186928746,0.004571023844528943,0.00450399671621312,0.003912109755599793,-0.006227389660011264,-0.0031005746879163233,0.005321613592283846
1,0,-0.0070055677626989065,0.0017472522378077708,0.015505295664640394,-0.0020964510466596146,-0.0008179975856287922,-0.0010560331509958084,-0.006824830999780751,0.0038028998010783115,-0.008481864523422557,-0.0007969627073823837
1,0,-0.0046152557005762354,0.002467831095969297,0.015500709150779782,-0.004618204200194601,-0.006596341918727807,-0.005647715276578772,-0.019304505454315325,0.009069142494243718,-0.010892189692062855,-0.00111569018749193
1,0,-0.00043495861008676924,0.0015195523193329715,0.00965435524779608,-0.005268397923380925,-0.010102180534369317,-0.007307159312113599,-0.0026057258871154698,0.014543903947089544,-0.009881471093163502,-0.002480132278919425
1,0,0.003949009995109181,-0.0006857971758650747,0.0006485948893445161,-0.003252057391624636,-0.00942646959618642,-0.005541048400141764,0.0066685858677932785,0.015085671009194362,-0.0058181512777230205,-0.005056526032537229
1,0,0.006774991584836331,-0.002840261120676785,-0.00786413138957051,0.0007526580105905371,-0.004459493856254159,-0.0014685599854699328,0.003638674721810142,0.0035480675603710957,0.0002069356813213005,-0.0021286541838258324
1,0,0.006842776272888954,-0.0035180325594922996,-0.012762102285311158,0.004799618839216436,0.0028743795016006055,0.0028152305989558295,0.0005478401076112814,-0.008520676254088673,0.006460715251262814,-0.0014024923098755067
1,0,0.004079667261141314,-0.0020952982151946752,-0.01258488381054329,0.006723682615228021,0.009385372587489671,0.005309111937974643,-0.004106304685505271,-0.015080502385830473,0.010824943385351624,-0.0007959469057209484
1,0,-0.00034585397841582224,0.0007933267757996223,-0.00790810954874205,0.0053999474687923725,0.012066131240865918,0.0050536495656856185,0.0067721538840198455,-0.01647251186407902,0.011415790111884472,-0.00033078565954503447
1,0,-0.004476605909983199,0.003572095844246153,-0.0008991673731589961,0.0014230152389641951,0.009524856708463663,0.0024848492729305917,0.00680538691596781,-0.011321971956960207,0.009961884561910503,0.0002899247211798315
1,0,-0.006442685146213213,0.0046236687423728984,0.0056859451741618485,-0.0032111296959981247,0.0026924921968388116,-0.0009399838925551609,0.002449472303223215,-0.0006118030928777684,-1.7870293964164138e-05,0.004018093767916571
1,0,-0.005372725796362447,0.0032266198486597753,0.00959401243869623,-0.006211363463389096,-0.005551505701477302,-0.0035687682554764073,-0.00848650865893982,0.01082015375263854,-0.008239721137435669,0.003574592266157691
1,0,-0.001865700173344796,-1.0648981962989593e-05,0.009800922532300152,-0.006213044980709913,-0.011647877341450329,-0.004340038003223232,-0.010086595814529664,0.016236222637394885,-0.013619201013627963,0.0036816017383174775
1,0,0.00227394614852888,-0.003453688871666967,0.006663248500153751,-0.0034186308298511255,-0.010429702508165278,-0.003142510794755481,-0.0035183097044124384,0.01584196521730849,-0.013443053253354847,0.0007911403622556432
1,0,0.004948918067850936,-0.005306769004301525,0.00158489846005838,0.0006446194754924021,-0.00881223476440994,-0.0006810022572021154,0.007445862245796636,0.005104361023664557,-0.007415925722530233,-0.0010841705494000378
1,0,0.00486362952795044,-0.004563691762256174,-0.0035591723001996032,0.004020867874175532,-0.0010568965148505217,0.0019498727897387842,0.007367277599380868,-0.008388966722406,0.0019344715054930072,-0.0023676154344627748
1,0,0.0022046233620861256,-0.001533129670834536,-0.007034716412939463,0.005317987766136702,0.007016991592064952,0.0037209425081150193,0.005824557023406426,-0.008471394220854408,0.010385270296532698,-0.0023906453606784756
1,0,-0.001477519309224762,0.002330311208905955,-0.007773406849784862,0.004275437050642891,0.01196409483226204,0.003995188290443375,-8.844400145263654e-05,-0.0033495367482314444,0.014109391327014153,-0.004659648049196843
1,0,-0.004126337536649663,0.005173948943946769,-0.005705075757726721,0.0016982780458039677,0.01166609760811095,0.002690643703970881,-0.012349327315443538,-0.007402338584592703,0.011570165575051595,-0.005669558269212173
1,0,-0.004302394743361959,0.0056554471093189194,-0.0017726708401321907,-0.0010978030355706433,0.006254899571655723,0.00028516340117805395,-0.0010213813130665707,-0.007893435877837092,0.004197256703860271,-0.00029384339948960173
1,0,-0.0019516911393968309,0.0035455153192189815,0.0024322939757105357,-0.0029752274946644604,-0.0018912041432309523,-0.002339784181679808,-0.00473527744234906,0.0008938338585394978,-0.004454421081751622,0.0008594204934474401
1,0,0.0015924489204388918,-0.00022449832780554983,0.005311154129402066,-0.0034398154180662346,-0.009148995137072567,-0.004196576530589465,0.0024635038460681753,0.0039797572293930675,-0.010528596290621256,0.008621398773206813
1,0,0.004356869909845818,-0.004009575190248639,0.005908251182274569,-0.0026965397202864737,-0.012263819060539657,-0.0045461571056279225,0.003584644826510675,0.0011544827093180874,-0.011673444172569067,0.007292714885834058
1,0,0.004800818828682549,-0.006142699287223702,0.004262983058561734,-0.0013524441481145679,-0.009849944362923687,-0.003181289118686567,0.007018897302655617,0.005057783680351182,-0.007940649206767288,0.006406869434520655
1,0,0.002626444163150386,-0.005610721115770362,0.0012960354901374292,-3.846160330844495e-06,-0.003047059062891914,-0.0005267711948385309,0.004400006887387439,0.01030384674649212,-0.0014543592607943229,-0.0003487153156578296
1,0,-0.0010900807205351923,-0.0025075410313054043,-0.00168903081943448,0.0010354306972974326,0.0050126390132216505,0.0024904716820759376,0.0006495794542673398,0.005943324216817406,0.004811776355459537,-0.00915094525723362
1,0,-0.004477629388367117,0.0019126536619658943,-0.003605022347435373,0.0017427618880313139,0.010674468044325284,0.004765673837938094,-0.00400590280130164,0.0013088762249527962,0.00842312182560335,-0.011078255990932836
1,0,-0.005823236069024207,0.005688096090154829,-0.003974897770925174,0.0021948722035362153,0.011441336932131563,0.005419917052262849,-0.015301963564925644,-0.006335742317434172,0.0083714982158397,-0.005207715972289101
1,0,-0.004409834930760682,0.00700945765422439,-0.002973920764518708,0.002354834935176733,0.007062500961769591,0.0041285339085258155,0.004441524268615428,-0.012842117134884567,0.005191169562045217,0.000880527668360615
1,0,-0.0008488092313023314,0.0051209071101743974,-0.001189765460388997,0.0020123585174153923,-0.00042860584747107393,0.0012516703704600581,0.007179669375351391,-0.007910874320062811,0.0004657385302154893,0.005814969298758882
1,0,0.0032209806348411623,0.0007782848675060056,0.0007025353041515219,0.0009402387536560125,-0.007670369387856271,-0.0022709608083295012,0.0002394609710023416,-0.002183174473860268,-0.003902885339763136,0.007304679020622821
1,0,0.0059078053591561505,-0.004038443055500023,0.0021703183481770133,-0.0008286950217867518,-0.011459085016175222,-0.005217988040043117,-0.006057159535798644,0.004616077503834049,-0.0063548643140798455,0.005720165223569389
1,0,0.005955915630203328,-0.00705874843275855,0.0028923262363875183,-0.0028133351559751886,-0.010139008712679497,-0.006485308140595479,-0.0037013881706378323,0.006758592987963845,-0.006130977905516605,0.0028274670012201496
1,0,0.0033432020113145534,-0.0068332222813110395,0.0027259630417451838,-0.004172565719615273,-0.004332149808598276,-0.005471622618730269,0.004126872065688868,0.004236230724166354,-0.0034948926946477654,-0.002508495817033616
1,0,-0.0006994684253473874,-0.0034526498648107316,0.0016848166237928967,-0.004089613987616564,0.003323539362105899,-0.0023352543074559844,0.008912807762201113,0.008902781235922428,0.0003438311292468359,-0.007577215393929785
1,0,-0.004280881551428645,0.001488179618465473,-1.3019876939982695e-05,-0.00225974721583748,0.011853192878810037,0.001968456307269724,0.005409425241154833,0.003031999817163855,0.0036797551050429616,-0.004634652872316709
1,0,-0.005780566872255039,0.005660307524692086,-0.00188023236679559,0.0008172314703409019,0.011020354640152859,0.0059172586081306785,-0.008344266697180205,-0.007567958502276044,0.005056659583440357,-0.003951288963662171
1,0,-0.004640267595339497,0.007124533323389354,-0.003210102964637171,0.003954003036342351,0.00759101270046533,0.007909292568460815,0.0022791923110156284,-0.010152903540020082,0.003982041720731919,0.001204267608131752
1,0,-0.0015924436420873122,0.005262839442629211,-0.003324439005675365,0.005785852835257677,0.0006852211795600539,0.006903520332979837,-0.0012983968794664975,-0.008370585612571558,0.0011865795546102786,0.0032259131151933153
1,0,0.0017821907974804728,0.0010623172950056366,-0.001947091658880345,0.005420507324390251,-0.006519065091881259,0.002982931458886303,-0.010097370316378728,-0.0007440103358961043,-0.0017810645198309998,0.003601822499036797
1,0,0.003897883586985499,-0.0033950565186777856,0.0005158580593071975,0.0028806097480298764,-0.010829777514257628,-0.002469897019878172,4.9750550051464286e-05,0.007837542560614454,-0.003415964517113628,0.0065590565801312145
1,0,0.0039399367353119535,-0.005988364121068495,0.003017525821418761,-0.0008941253185014045,-0.010494312327857558,-0.007208964021957334,0.0027571975952653247,0.011758526104113244,-0.0030584581800123106,0.0014006433608275723
1,0,0.0021879147249835806,-0.0056150514407081655,0.0043026824989635185,-0.004466908741986646,-0.005865039808972799,-0.009103200357942043,0.0035651161184828643,0.0065340943634611195,-0.0011643445800129904,-0.0007443246847640646
1,0,-0.00022891852078198713,-0.0026884405864197104,0.003560962434130965,-0.006506116200908766,0.0009381980169614146,-0.007220801770339546,0.002741628139203957,-0.0007935411336183279,0.0010655633498888367,-0.0015153620264442994
1,0,-0.0019752344054718724,0.0011742110632582553,0.0009535016315229904,-0.006276141323699611,0.007089552728057981,-0.0024045872306732597,0.0008836902701329682,-0.008472316064756366,0.00240952768747198,-0.006986798501631286
1,0,-0.0022159920137045613,0.004057983482055726,-0.00233037320531261,-0.0038408184279566833,0.010272435770341691,0.003076549811591194,-0.0038291171110802756,-0.006440751264750166,0.0022575274418648815,-0.007522518476674613
1,0,-0.001035460716886062,0.004720129072427444,-0.004609623761590348,2.3067202328669895e-05,0.00950816465431481,0.009176259312962586,-0.009460039346825024,-0.006890555362314361,0.000839693047102447,-0.0030487150498467604
1,0,0.0006497622920817076,0.0031158557641134616,-0.004614183887897045,0.004094700606865911,0.005341270383165431,0.011737202216650242,0.008565813067821313,-0.00385589137833428,-0.000992130568066233,0.004300114552531613
1,0,0.0016541635234062233,0.0002741576863273472,-0.002249989569287295,0.00704638180503553,-0.0005469456727318817,0.003650615474822397,0.011364122198132862,0.001878645822591206,-0.0022504728166976564,0.006223999554746696
1,0,0.0012571795668565517,-0.002323404511086813,0.0012666187316323488,0.00779060370931152,-0.006036853434647314,-0.001295020985983114,0.006761492534768628,0.008683105923558355,-0.002302113286945516,0.006969921281869599
1,0,-0.0003356418569869329,-0.003491911553236095,0.004048323543834756,0.0058189788478644365,-0.009302777850822522,-0.005694581550603293,-0.0032710106174800783,0.0095744555981592,-0.0011414910278753384,0.005007940314779373
1,0,-0.002108987362132023,-0.00285134658348389,0.004603253876231552,0.0014814916508223707,-0.009367366946145771,-0.00763024728582559,-0.011006115860246888,0.005834032151031818,0.0006488084543618682,0.0012864322266006442
1,0,-0.002873029786208429,-0.000895938860749884,0.0026869284651968306,-0.003930200312057963,-0.006346544344803531,-0.006472670073824521,-0.015219940309110051,-0.00010381930389953176,0.0022002873559137707,-0.006184343958492958
1,0,-0.002012483854048531,0.0013392880301329197,0.0018973979794281429,-0.008460257804601693,-0.001340418032288804,-0.003071680173608741,-0.017247655182633086,-0.004114941799615257,0.002766712070186755,-0.004370017795865996
1,0,0.000134927214325667,0.0027976169949705362,-0.003551915662434859,-0.010164734701717202,0.003974973413071018,0.003309981833139804,0.0063837736788056815,-0.0064242935377880036,0.002058551718443593,-0.005518425325793245
1,0,0.0025029888965024953,0.002843957602189272,-0.004843176402177233,-0.00797410151562188,0.007912065574246972,0.005920671386295683,0.01916662774645461,-0.007501924779613411,0.0003748668296391299,-0.004347306009577268
1,0,0.003943921671521448,0.0014711592340854525,-0.004149308991203338,-0.0023327160461179028,0.011782043560348416,0.006307939722825679,0.02165926216261625,-0.004374684160763101,-0.0015184441668385591,-0.0024899912209305126
1,0,0.0038362213853191346,-0.0007385971270751259,0.0004228697283598091,0.004767455792401133,0.007668217442109403,0.00215172385295739,0.013940587684696408,-0.0032209257542940113,-0.00273345877985303,0.002575343134020139
1,0,0.002252929946981006,-0.002824305214382392,0.00030291074377686343,0.01047762805761603,0.0034721281692432562,-0.00045108684735509783,0.0007986812890662171,0.0034748345755715965,-0.002699041141666019,0.005980388741249342
1,0,-0.00035299879408849313,-0.0037751149293340875,0.002014868062302904,0.012270990882143756,-0.002167714142569074,-0.002629033693893659,-0.01827503035441344,0.005480914849388886,-0.0014727217500484684,0.006573896064389587
1,0,-0.003613736550163127,-0.0029413975422593235,0.005043046316420117,0.009108388624860802,-0.0076042942119593894,-0.0034617132228480655,-0.03076300966191985,0.005975027568078128,0.00028305583717369006,0.006354850071823815
1,0,-0.0074127454242819395,-0.0004153857418530768,0.0018537947667325188,0.002037498658493617,-0.011083309503819621,-0.0028539108411752634,-0.016196856971830566,0.00956898905004782,0.0016849291883397628,0.0009493596511848582
1,0,-0.006657744142512833,0.0028348945544120463,0.0002598073876590432,-0.006125571268440053,-0.011239535226200553,-0.0013661427533529066,0.010203768217981,0.005394126939026792,0.0021403752752650086,-0.0035635160182754286
1,0,0.004267954366063508,0.005266357970002569,-0.0016351646055316413,-0.011972980463911926,-0.005099142305918408,0.0002689281341826443,0.017841135535242195,-0.0021670745672077952,0.0016460820387365713,-0.003349474321051631
1,0,0.0044183534629729125,0.0054634053542060475,-0.003025425982655517,-0.013027599592652756,-0.0009599261648254131,0.0015347268087303628,0.010504331086922555,-0.011323235239595261,0.0006893457944830756,-0.006688200294953438
1,0,0.002230413016180892,0.002924733100513451,-0.0031971658876121275,-0.008862023139196472,0.00661185080401315,0.002204000996103738,0.0027401175682637805,-0.013810988003913774,-0.0001366963162984957,-0.004981488461770434
1,0,0.00014799962372053142,-0.0015137027486989598,-0.0019146507342498206,-0.001245278655875834,0.012356066161881656,0.00220081274230687,-0.0032592045742931095,-0.004491881603988317,-0.00051116839727114,-0.0027552444847129785
1,0,0.0022699845228842884,-0.005918773142440571,0.00036646599833137,0.00671726476146048,0.013819198898431969,0.0015035130683837832,0.010785315495124575,0.001461826499715442,-0.0005162580910125849,0.0019516235108480609
1,0,-0.00018896273581033994,-0.00810990439665463,0.0026408014894093216,0.01194738717972205,0.009919360840605441,0.00021422314061625178,0.008005703099634928,0.010077291041671774,-0.00048004349988764965,0.0026210833291733992
1,0,-0.00191260814838916,-0.006726259974187778,0.0038135424788102255,0.012580531295475938,0.0016531408922080394,-0.001307267118145581,-0.006662338786937315,0.004845452056652751,-0.0006736949293643762,0.004198634626133953
1,0,0.003100461445573343,-0.0019863200527170752,0.003244537352899293,0.008530748041603229,-0.007977235116043365,-0.0024478169192927966,-0.016766867566539497,0.005948367488764369,-0.001072862051129195,0.004470487984234929
1,0,-0.0001247829418398075,0.004256745231811861,0.0010905090032491513,0.0013715408347114424,-0.014997831464369796,-0.0025885145418932222,-0.041991131236124406,-0.001976806089912163,-0.001338457047881509,0.0021317075345139457
1,0,-0.0031957059613382448,0.009242206410961374,-0.0017336140300552262,-0.0062822563017919135,-0.01616037456903013,-0.001493773653338433,0.0008689761986558736,-0.0006027259741261828,-0.0010384787613858643,0.004856028097540409
1,0,-0.0018478489826491693,0.010523678255266143,-0.003957565983018467,-0.011651110208891757,-0.010553727889852562,0.000424024147826625,0.034707777740335066,0.0007710392745035512,1.553310072557899e-05,0.0028071098601938457
1,0,-0.0010487483691185124,0.0071465313676406135,-0.004526832009928845,-0.012707032835261556,-0.00026731997616879827,0.002215003358094398,0.027137761451431614,-0.001841114277242475,0.0015311109408878319,-0.002833912101050182
1,0,0.0006174642000539481,0.00022530895625967156,-0.0030776108490413157,-0.008907734705074858,0.010365606403210853,0.00289692615956362,0.006872252960316744,-0.0038801660620722,0.0027786666261886157,-0.008881665907434421
1,0,-0.003959064075937186,-0.007395675324349766,-0.00011592530943406253,-0.0015097213734530201,0.016683786954891925,0.0020659193364628483,-0.008611023195949688,-0.005218893856715794,0.0029482439376125914,-0.010993751980119468
1,0,0.0009691845901628623,-0.012315241361096107,0.003160415693116776,0.006732708492341659,0.015862854185262402,0.00018790265123864463,-0.01459188708936561,-0.0001962060479436085,0.0016532541069887176,-0.0072071387852096
1,0,0.0013348977846637331,-0.012103988671206404,0.005322782925370479,0.012507604278067064,0.008256226624621789,-0.0016662396951772527,-0.0106504211073297,0.0009368666472425227,-0.0007171379558939397,0.00017476014195444282
1,0,0.00038867515932448666,-0.006501527795537903,0.005289117430877343,0.013274044739455492,-0.0027498066111462057,-0.0024825890709945335,-0.004968773409644934,0.0005980448165284996,-0.003063696938325814,0.004727074159700286
1,0,0.004687843123786526,0.0023101109634409904,0.0028130956954818156,0.008457063047145677,-0.01229132477198654,-0.0019113117075536016,0.001548559052761722,0.001961508605200144,-0.004109911404520318,0.010229785456877603
1,0,0.006779431642949299,0.010559277140513149,-0.0013010774775020163,-9.629228288228546e-05,-0.01624252217543531,-0.0004165193708831703,0.004165547557747,0.004859684659915593,-0.0031456807290320354,0.012489664189660816
1,0,0.00713661539933331,0.014537540117814924,-0.0029025935315101035,-0.008756828454489524,-0.013049320905230524,0.00108815723101169,0.0075699489889908475,0.0032891838050445018,-0.0005289157855103854,0.009790620925358201
1,0,0.0008080936040113198,0.012309680910916767,-0.00764496777921724,-0.0136801103118654,-0.004350386646927906,0.001818729671381132,0.004253349210777003,-0.001129336224380087,0.0024203608443099226,0.00295246335061648
1,0,-0.011026014907924145,0.004663444749711782,-0.006835698561586024,-0.012602384098836234,0.005850327484477662,0.0015186506954363796,-0.0035911995304232845,-0.002334396768942561,0.004130597655421494,-0.009079180018061564
1,0,-0.020065771616100864,-0.005177101165928267,-0.003060980201222914,-0.0059669779747004974,0.013028514021537319,0.0004784577433575119,-0.012714493106209656,-0.002249547722152564,0.003680180200323515,-0.013835705914844891
1,0,-0.0030367453453000854,-0.01295752124469844,0.0022272493979153137,0.0032308181905436207,0.014148442091043,-0.000727288694337949,0.008137251591901857,0.0010601133284744199,0.001331409724180639,-0.013333770769509295
1,0,-0.010300887505691535,-0.01527422957897069,0.006776494023371875,0.010847527732206201,0.00895723214572768,-0.0015465738938942393,0.007296937504949827,-0.0009711674357700918,-0.0016260221410224083,-0.009901212086397536
1,0,0.006818421150205437,-0.011084259699915047,0.00856804424602059,0.013552569506912688,2.1535261922137916e-05,-0.0016353958133507919,0.004646502690895656,-0.005508026626372992,-0.0036085439792614754,-0.0027874285549174187
1,0,0.0303306521268613,-0.002175892041467313,0.006788418866758242,0.010348950825745143,-0.008490920468636946,-0.0009200257382635273,-0.0061246853174281605,-0.004042091425610289,-0.003602063953811406,0.0064067497160800735
1,0,0.022510590881120417,0.00761153641536867,0.00217949465631941,0.002886117347999474,-0.012734694038622039,0.0003880494547856101,-0.004029708201212048,0.003014046697603118,-0.001670814704010247,0.017757348532483546
1,0,0.0020416928853618306,0.014079541506911571,-0.0034072891018885917,-0.00554656396323828,-0.010940208601409068,0.0018011870443994825,0.0015429056196585664,0.011987445399014193,0.0011308489840126973,0.022470334480136054
1,0,-0.01964680222658356,0.014516649095364468,-0.007940230420653291,-0.011744802773101148,-0.004185926132143116,0.0026515605866073155,0.002786407788507947,0.005460274792561835,0.0033415013056280556,0.011150049634865851
1,0,-0.01785582904239998,0.008862361579052028,-0.010065074715102932,-0.014076314580961343,0.004173090489494501,0.0023369581084356906,-0.00837004918534857,-0.003086131951634002,0.003829479885917932,-0.007566831292501577
1,0,-0.016133689747810587,-0.00032882174201826197,-0.009458672498681589,-0.012945949989072154,0.010145583624388221,0.000668447047316214,-0.02208971053891149,-0.017158181689959903,0.002319978135885272,-0.018039434866622465
1,0,-0.0025613577829785117,-0.009077493093436651,0.0007469700324760165,0.0020823478563887212,0.01102151575696676,-0.0018636059784125332,0.013493042750963486,-0.003972123701437001,-0.0004988221251646458,-0.009973769258644516
1,0,0.009167294817695378,-0.013748831986980821,0.009481975572383228,0.014429381673145456,0.006634919905713822,-0.004128833866566205,0.018901723145923695,0.008720948025181764,-0.0032983632494933903,-0.01145984191968023
1,0,0.010602360994918791,-0.012586535309197885,0.010718671381222032,0.01783475304654147,-0.000641712502628084,-0.004806107592184086,0.010566410535800349,0.009879456211767555,-0.0047066085476444395,-0.008296042902326497
1,0,0.007181077131507476,-0.006350296924579799,0.005269961059630913,0.011837063861197568,-0.007152996194422947,-0.0031039722075349584,0.0032010717187773434,0.004177262911476049,-0.003931753770066755,-0.0005342097534613412
1,0,0.0025044348978239725,0.0021520249727759863,0.001961879695323891,-0.00034471093611751735,-0.009811617618569976,0.0006251377418282312,-0.007999491010989982,-0.0003998731988876374,-0.0011515380439990211,0.007892020447905376
1,0,0.0012650239095369428,0.009346169474827927,-0.0011136883450860436,-0.012251735276923493,-0.0075895167292707,0.004810450046502061,-0.012861041701132394,-0.0037177723521276953,0.0025099013815733807,0.015618451249714506
1,0,0.0005167029136581199,0.012391678659792005,-0.0048120249089782805,-0.012322185366264012,-0.001905236206337513,0.007319003818627312,-0.009104828869918147,-0.003474491711027474,0.0054265896048279775,0.0174465209608465
1,0,0.0002452841586733187,0.010286995296406896,-0.007035431877498255,-0.009326314872394695,0.004231236796507724,0.006577038676293392,-0.0037529681445891572,-0.011185962172618844,0.006162530335215512,0.009827239088758844
1,0,-0.007489324982162826,0.004172169821326698,-0.006357827581567553,-0.003728191388352741,0.007806723033180038,0.0025245040266645953,-0.0006188710746256365,-0.008107839105041308,0.004130886368444087,-0.0006562466027085544
1,0,-0.0070299562024957254,-0.0032512553406483223,-0.0028451975872107954,0.002573639644486424,0.007279943117447692,-0.0031998152074571226,0.00476780515103502,-0.003586648703875824,-5.2792685697091953e-05,-0.012700918889819756
1,0,-0.0009029379899422837,-0.008911734211329804,0.0019044582747176398,0.007221415456745379,0.0032185939909168196,-0.007995910073914203,0.010628940958275886,0.013906943052762487,-0.004704044867573985,-0.016239960077539944
1,0,0.0006422344130790682,-0.010644481006502003,0.005584017617635481,0.008635693765597984,-0.0021501821488271937,-0.009562291451893806,0.010677707246652419,0.01713362312666832,-0.007711504925312095,-0.014781041689908783
1,0,0.0010194389316575212,-0.008005716455899566,0.006433723478710666,0.006727797660279969,-0.006157759296646019,-0.0070023921120929864,0.005693652503915697,0.010505205382443135,-0.007486327293624718,-0.009652282242856193
1,0,0.0014549720936719505,-0.0023221486053442973,0.004203310628544441,0.0027473553321212037,-0.004523104836893325,-0.0012430246665880746,-0.0037163558369194094,-0.0005815815085805504,-0.003803063949210538,0.001422675579476726
1,0,0.0027316389245419957,0.003958247463971814,0.00024913649816357556,-0.0015011832472279706,-0.004648122190128928,0.005375210172366855,-0.00545323418989644,-0.004363051357451198,0.0019276913935849494,0.012995147567292935
